From File,To File,References,From Entities,To Entities
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ClipboardHistory\clipboardHistoryPanel.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,7,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ClipboardHistory\clipboardHistoryPanel.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,2,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ClipboardHistory\clipboardHistoryPanel.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ClipboardHistory\clipboardHistoryPanel_rc.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ClipboardHistory\clipboardHistoryPanel.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingDlgInterface.h,6,5,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ClipboardHistory\clipboardHistoryPanel.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ClipboardHistory\clipboardHistoryPanel.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.h,28,6,7
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.h,6,2,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,29,5,7
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,5,4,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.h,15,6,7
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,15,3,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\resource.h,3,3,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPopup.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,8,7,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.cpp,5,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,186,47,60
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\ScitillaComponent\ScintillaEditView.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.cpp,4,1,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.h,15,3,7
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,176,14,42
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\FunctionList\functionParser.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.cpp,6,2,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\TabBar\TabBar.cpp,2,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\TabBar\TabBar.h,4,1,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,94,11,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,28,14,19
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\resource.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\ColourPicker.h,2,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.cpp,3,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.h,3,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ColourPicker\WordStyleDlg.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,16,8,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.h,30,5,9
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ContextMenu\ContextMenu.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\FunctionList\functionParser.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,3,3,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,3,2,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,212,27,37
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\dockingResource.h,25,12,19
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\FunctionList\functionParser.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\SplitterContainer\SplitterContainer.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.cpp,2,1,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.h,4,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ToolTip\ToolTip.cpp,7,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\ToolTip\ToolTip.h,10,5,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,36,15,8
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\resource.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,6,6,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.h,3,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,3,3,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingDlgInterface.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\PluginsManager\Notepad_plus_msgs.h,3,2,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingDlgInterface.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,5,2,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingDlgInterface.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\dockingResource.h,4,2,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingDlgInterface.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.cpp,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingDlgInterface.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\StaticDialog\StaticDialog.h,4,4,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingDlgInterface.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,10,5,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,214,13,15
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,27,8,6
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,24,17,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.h,204,25,16
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\dockingResource.h,23,5,13
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.h,5,4,5
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,2,1,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.h,3,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,48,12,9
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,3,2,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,12,7,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,7,7,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\PluginsManager\Notepad_plus_msgs.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,3,2,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\dockingResource.h,2,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.h,23,5,8
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,11,3,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\dockingResource.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingSplitter.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,4,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,3,2,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\precompiledHeaders.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\Parameters.h,3,2,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,10,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.cpp,4,3,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,14,10,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.cpp,4,1,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingManager.h,6,6,4
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.h,192,16,27
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.cpp,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\Window.h,11,3,3
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\MISC\Common\Common.cpp,2,2,2
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Docking.h,1,1,1
C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\Gripper.h,C:\usr\Projects\notepadplus_repository\trunk\PowerEditor\src\WinControls\DockingWnd\DockingCont.h,4,4,1
